,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
951,0.77,0.882,-4.792,0.0602,0.194,0.0,0.316,0.385,99.991,5PYQUBXc7NYeI1obMKSJK0,223523
952,0.434,0.889,-5.684,0.0509,0.395,0.0,0.273,0.845,113.326,34chhNX59Wo9HMFCsI3K8Y,153338
953,0.737,0.636,-4.546,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,6kPJZM97LwdG9QIsT7khp6,222653
954,0.761,0.739,-3.591,0.0369,0.178,3.35e-06,0.23,0.656,118.997,79wbJeLkXOlJh4AzaWCWfL,213436
955,0.602,0.775,-5.024,0.031,0.0948,0.0,0.224,0.845,112.215,6yd1UO060zvK0iYWSXankj,203053
956,0.559,0.671,-5.738,0.0318,0.0558,2.96e-06,0.249,0.939,97.027,2LekureJkYmKUcUTBoHUaX,187747
957,0.705,0.706,-4.11,0.0276,0.517,2.41e-06,0.102,0.645,111.443,6ljLiWQXbJjPElG0p6U1s4,158640
958,0.672,0.622,-10.718,0.111,0.713,5.44e-05,0.271,0.903,99.642,3wWUTEcjV4LtMJgncqL0eL,160053
959,0.726,0.726,-4.72,0.0309,0.273,0.0,0.26,0.93,113.401,6qQJHj3USYXaeasX7Sq8wT,193587
960,0.416,0.369,-11.675,0.031,0.747,1.43e-05,0.123,0.17,66.302,7wUt1v2ddVqPayC8EKDp5P,234773
961,0.372,0.664,-4.376,0.0296,0.0094,0.0194,0.1,0.716,96.279,30p333HdsZcu9LcUgAZVtM,236320
962,0.526,0.235,-14.074,0.0991,0.907,4.44e-06,0.111,0.377,91.24,5sQGo3fB2NoFalyy4uZjiu,212482
963,0.556,0.648,-6.916,0.0589,0.32,0.00087,0.111,0.532,119.751,4rU1ArDqvzREvG8F62EjpT,262813
964,0.67,0.506,-11.816,0.111,0.386,0.00377,0.127,0.586,84.884,5pTwOlDBpf6hX6S2NYRj4G,143960
965,0.675,0.627,-4.52,0.036,0.459,0.0,0.366,0.584,104.036,7BvB2OVfshX8cki2YBrtLN,212587
966,0.705,0.691,-4.465,0.0365,0.00178,0.0,0.0959,0.58,125.972,04F0JwSNK3fqILU8vmUDGo,163028
967,0.693,0.351,-9.28,0.0344,0.76,0.0,0.0903,0.784,92.326,3OzAf4FpVKXdX3zkJzyfGM,173307
968,0.397,0.424,-3.804,0.044,0.852,0.0,0.192,0.489,202.383,0cjsFARsbDPux3nIAERuL7,124800
969,0.571,0.134,-14.65,0.0704,0.895,0.0,0.111,0.459,141.231,1w6mcMacExya7bvbElMuar,144632
970,0.626,0.647,-5.238,0.0278,0.308,0.0,0.376,0.515,112.524,0m2xYlJvFGsYKQsSQAnwMV,166840
971,0.513,0.588,-9.488,0.09,0.36,3.74e-06,0.139,0.336,169.488,1LwZ4dJ1KGMUXR1INPwZQx,175093
972,0.514,0.976,-2.211,0.0759,1.75e-05,0.00012,0.358,0.544,124.967,0BjjbjGfrUk4mSAM0LtC7L,165027
973,0.741,0.494,-6.754,0.0483,0.317,3.81e-06,0.104,0.432,116.454,74Upcd5xaC2eun1uHA1gKl,280775
974,0.553,0.8,-7.049,0.0622,0.0446,0.0,0.0837,0.804,144.742,74lY0DRmGkGV096aDypme8,296213
975,0.661,0.587,-5.568,0.0545,0.356,0.00221,0.0905,0.652,89.275,6iXROYcCfr90N3ipY9XziT,197438
976,0.474,0.149,-18.635,0.044,0.876,0.0126,0.0919,0.482,157.134,5mLuPM0CpoXyrBncooRJZa,336400
977,0.609,0.882,-4.491,0.0922,0.149,7.93e-06,0.351,0.563,154.585,13kdzfWSfWCcAEppO7mRRh,214520
978,0.548,0.984,-2.865,0.155,0.00182,1.64e-05,0.644,0.361,122.042,2UrnPW0sSteVHVFDWdfmkS,190492
979,0.54,0.532,-11.231,0.0461,0.704,0.000901,0.0834,0.17,95.902,6YmzyCap1Kf86eUNfDOImv,334493
980,0.408,0.469,-5.272,0.0287,0.879,0.0,0.283,0.328,171.715,4maLCnnNUZz47Dz3k5GTfe,164373
981,0.369,0.455,-12.672,0.0401,0.629,0.0,0.0456,0.546,109.902,6HgUhIiqCepGzgb4nuses6,256200
982,0.684,0.608,-5.772,0.0294,0.205,0.0,0.346,0.812,111.913,7wmmH2nLUdg9GFYYJNlW14,145013
983,0.731,0.742,-4.257,0.0337,0.327,4.06e-05,0.145,0.721,111.485,3ovuamiUGQPLN0HuVeCNKi,242520
984,0.61,0.802,-6.701,0.0458,0.4,0.0,0.0778,0.675,113.984,4gxc0wkoGNQMFyL2enM1yC,244000
985,0.537,0.454,-10.632,0.0315,0.566,0.0,0.583,0.378,125.619,4Wg6Ggb6DY8OmlFQvvHO9b,250200
986,0.599,0.6,-6.33,0.0279,0.653,0.0,0.334,0.513,96.743,4zir8m0pj1wICBGFZ2syQ8,175316
987,0.384,0.327,-10.631,0.0357,0.823,0.0,0.164,0.175,147.667,4hsISengUD6beOi6kUIcXl,248640
988,0.459,0.283,-12.746,0.0307,0.605,0.000555,0.1,0.248,116.134,7l62bYBU4F4SiRdGDhnqTn,220868
989,0.374,0.422,-9.618,0.0505,0.747,0.0,0.199,0.546,81.425,2KuP2WnaXV7hiHn9KLq27E,213333
990,0.733,0.648,-8.194,0.0445,0.269,0.0,0.0838,0.792,95.992,6lehrWfZDnJvI3cPuNmJBF,214514
991,0.545,0.59,-7.257,0.0813,0.599,0.0,0.0916,0.583,100.835,7Bewui7KtaMzROeteRitRz,205227
992,0.442,0.439,-9.877,0.0341,0.317,0.0,0.11,0.447,144.699,4Ffrs6kqh1cyNC1gdRWI38,272000
993,0.419,0.679,-9.365,0.0551,0.794,0.0,0.37,0.822,131.369,2xWNLtRPgcQwjTWjhncnJF,153027
994,0.507,0.122,-12.773,0.0323,0.891,0.0019,0.134,0.349,106.742,191TTysYtqFsUwyfTxjaGX,297000
995,0.548,0.495,-7.736,0.0325,0.539,3.01e-06,0.174,0.502,121.288,7zpNN01FLMP70EYGcxCCDY,272520
996,0.407,0.76,-7.791,0.103,0.189,0.00192,0.568,0.567,89.681,4Q9GqwgoefJB2J8J32pyV9,560736
997,0.759,0.685,-6.975,0.0591,0.471,3.7e-06,0.348,0.799,130.127,3FFjSnXIanm67KAvWj5mJ6,221495
998,0.515,0.451,-10.952,0.0443,0.478,0.0,0.132,0.573,91.05,0BnF7vDN9DVJuZxImX1zZx,195985
999,0.537,0.202,-15.975,0.0548,0.695,0.209,0.0949,0.569,179.227,6CclhDjr0UGFnMTCbmEwGK,174123
1000,0.495,0.552,-6.895,0.0442,0.619,0.0,0.183,0.961,130.428,0TXwWlwoe7MtGYPHtyDyvi,173291
1001,0.479,0.805,-3.744,0.0588,0.792,0.00926,0.0359,0.992,146.253,3I27f71VwlMVPe6wqAXPew,121893
1002,0.756,0.736,-6.206,0.153,0.49,0.0,0.04,0.944,62.078,3nIpZR9wXpZIoOuDZd9p6f,233291
1003,0.718,0.625,-5.911,0.0381,0.349,0.000176,0.378,0.906,137.99,2yFGylyE6vbZQKXVZcvWFj,206613
1004,0.783,0.416,-11.655,0.0691,0.49,0.0,0.256,0.965,134.227,32LOpPngSkY8V0sIVCVjPb,171990
1005,0.723,0.717,-7.339,0.0476,0.0251,1.02e-05,0.0911,0.985,95.27,0J3WJy4IGIaGcfWR85xv2g,178827
1006,0.739,0.567,-9.009,0.338,0.595,0.0,0.0975,0.909,159.434,5PZlMcW7VUlti8IRdApRIn,185693
1007,0.814,0.622,-9.349,0.0532,0.478,4.96e-05,0.0557,0.919,106.417,3KTfwLP1ohmZNPLGbWxcjb,248373
1008,0.592,0.604,-4.635,0.04,0.276,0.0,0.23,0.903,79.536,6fsgDNypphP5ZHi0qgcmxa,249011
1009,0.876,0.876,-5.389,0.241,0.145,0.00301,0.0673,0.966,102.955,4ZZYF38rwSmsFR61G07953,216081
1010,0.642,0.696,-8.462,0.233,0.219,0.0522,0.0541,0.966,92.194,2JMaFB6xck8ja1lkfGZ4J7,176373
1011,0.613,0.368,-9.138,0.0651,0.322,0.0328,0.0553,0.98,205.968,0OycqZzjpg3Ug6MUyMqsn9,177267
1012,0.761,0.505,-9.043,0.0409,0.683,0.0,0.101,0.964,127.528,6lY38LRQnrma0j02GhP0me,192253
1013,0.726,0.633,-7.211,0.051,0.563,0.0,0.0285,0.963,103.109,6jaamaVNqu6onpJ2zGCDC0,143963
1014,0.713,0.284,-12.043,0.0856,0.229,0.0,0.0418,0.962,127.278,37TH0D7WqEAjnKKjSWVCCa,238498
1015,0.595,0.477,-9.842,0.0378,0.196,0.0,0.0809,0.678,90.371,07QXxAdJbZNZYLkIt8QZSd,165600
1016,0.634,0.737,-8.398,0.0536,0.604,0.000428,0.336,0.961,120.814,1GOi0KnWNKAUdedvhHCshA,170813
1017,0.621,0.729,-6.631,0.0333,0.122,3.69e-06,0.313,0.876,140.798,7H6VIUDKPxXUa9dWJfjzeW,187480
1018,0.73,0.808,-3.76,0.187,0.729,0.0,0.158,0.961,126.316,7JIHN2bhJhHe9YlFueQoEk,263907
1019,0.681,0.705,-7.806,0.04,0.735,0.0,0.206,0.693,99.845,6GsxCYC9UaL0J8b8MVrRqX,288329
1020,0.494,0.881,-4.894,0.237,0.507,0.0,0.243,0.954,63.455,71boEve6Xf0iiORrgVkwiP,479480
1021,0.561,0.636,-8.934,0.039,0.186,0.000119,0.0865,0.964,200.897,084JDyAzUPvB1IpgPUBhVA,170373
1022,0.852,0.302,-14.692,0.399,0.149,4.87e-05,0.28,0.963,120.276,52i4ZLGWe4GxtqsV3CGZfh,170267
1023,0.492,0.464,-11.632,0.046,0.202,0.000219,0.0787,0.973,201.391,3q0KktNWviEk4shlX83WFx,174413
1024,0.692,0.921,-10.63,0.0778,0.117,0.709,0.213,0.965,103.423,5P1vcUYy4BxJA1jWpSXPia,218400
1025,0.779,0.743,-6.788,0.0574,0.723,0.00532,0.0781,0.927,120.291,3h9iYKn38RW9g6E9ULfKGv,164137
1026,0.727,0.627,-9.024,0.0566,0.146,0.000633,0.358,0.857,96.684,2tcv4KCa1jPl0DuOm5pkJv,176509
1027,0.754,0.703,-5.593,0.0584,0.129,1.72e-05,0.0548,0.959,95.335,3A4awt6Y9DwHBRuFDoRX5S,266867
1028,0.73,0.805,-4.883,0.0556,0.522,0.0,0.0796,0.766,92.098,2fxwiUERYAAIkFX3YuzM6O,207519
1029,0.727,0.706,-5.232,0.0712,0.209,0.00365,0.119,0.963,113.435,4BA2lQbc6Vn4RJHgGA2L7s,161747
1030,0.797,0.82,-8.354,0.0542,0.215,0.0123,0.103,0.965,95.249,0KMOu0qJjd59yx1FOk5zfD,271880
1031,0.757,0.477,-10.16,0.0577,0.156,0.0,0.0987,0.975,141.934,5iMKKoKwGrVCDBQsSr2ffl,172107
1032,0.849,0.34,-9.57,0.0521,0.809,0.0855,0.101,0.902,125.268,3sweqkdAoGJByWarCezwNA,166827
1033,0.767,0.497,-14.615,0.123,0.116,0.00157,0.186,0.911,132.967,5B2lXXW9SpmWrxRXyGro77,191760
1034,0.485,0.64,-5.634,0.0457,0.0677,0.00465,0.281,0.965,207.16,1V85IdM4fgEM1YxPhv5ARm,219307
1035,0.718,0.809,-10.201,0.0511,0.0893,0.0,0.183,0.964,100.848,4tXR895KKljrC2VptgyEhJ,215493
1036,0.45,0.661,-5.252,0.137,0.52,0.0,0.193,0.961,206.716,54eQG8ZLvbbgAZ8NSUqlUA,435813
1037,0.697,0.415,-8.812,0.0566,0.455,0.0,0.0813,0.963,92.019,45YxbUt9qwYzXZtMg3MrL8,163762
1038,0.724,0.648,-6.631,0.0297,0.582,0.0,0.326,0.93,136.109,3cfZ6NnYz0mA1Z85inQ5kI,201903
1039,0.717,0.432,-7.497,0.0519,0.648,6.55e-05,0.0616,0.956,90.187,2bvTWEh8GbLHM6cD7EF2hu,204747
1040,0.636,0.786,-5.103,0.129,0.0642,9.2e-05,0.138,0.937,95.389,5babyNK4XIDm5bh471P9F0,212364
1041,0.854,0.505,-10.871,0.571,0.364,0.00057,0.0677,0.961,93.08,7jno6Up3w4ZZ4visyakCSW,208980
1042,0.502,0.73,-6.979,0.134,0.0825,2.69e-06,0.104,0.735,87.889,2StaBZCqvzVx1582KFsmaP,279613
1043,0.713,0.767,-4.463,0.0367,0.806,0.000689,0.228,0.918,95.913,2EdaoqgPRhfdN5uiL6HM6d,217827
1044,0.732,0.599,-11.931,0.0734,0.131,0.00188,0.118,0.77,102.444,5DFCgqZLwsJlHmHbNjXAsD,230240
1045,0.536,0.654,-5.72,0.0575,0.544,0.0,0.105,0.966,202.614,2TMMGUA7B9A50FWXyz1WP0,180349
1046,0.791,0.507,-8.147,0.114,0.567,8.27e-06,0.204,0.963,98.203,6Nc7VYYybev1B7fS9XEWeF,143917
1047,0.824,0.399,-11.201,0.116,0.768,0.0258,0.105,0.969,130.199,6HrD9UvTSdxpeGqDfYDFgP,182333
1048,0.706,0.605,-8.418,0.036,0.844,0.0129,0.0739,0.906,132.204,1bP6gASiPaJi80N1ydu4Lu,221312
1049,0.818,0.8,-7.563,0.052,0.304,0.000143,0.0461,0.933,100.395,26KCeIG7GSdYThftkdyzG3,155547
1050,0.403,0.844,-0.631,0.0497,0.315,1.26e-06,0.0935,0.948,203.953,1QW9gXOxEZbH9X0Qh5fLkp,188507
1051,0.672,0.578,-11.131,0.0516,0.0336,0.873,0.238,0.968,104.295,291uJeFulSVnkpULpMmugm,172720
1052,0.626,0.535,-8.84,0.0977,0.729,0.00123,0.088,0.963,173.208,5zfSK9W6JNKCZ97NNuAGFv,161907
1053,0.661,0.811,-7.744,0.103,0.485,0.0,0.108,0.963,127.513,5KrC9S1cqlAOn05WLywn6y,484467
1054,0.75,0.709,-6.152,0.0372,0.665,1.68e-05,0.0473,0.939,97.049,0LdlVrH3R9PCfaVNNVANgl,223200
1055,0.662,0.706,-5.253,0.0322,0.298,0.00108,0.322,0.799,112.123,7wXIkKnkbd4Xn8NveSZr5e,171522
1056,0.78,0.291,-11.746,0.128,0.576,0.0,0.0997,0.953,87.386,63nASUtAx9zKM4uXLo8TOX,208353
1057,0.671,0.842,-7.979,0.207,0.188,0.0,0.0359,0.786,147.848,61xyQGDYH9yMn4H9MpTh3g,278240
1058,0.744,0.755,-6.813,0.0354,0.166,0.000105,0.07,0.915,115.068,6dLV7HkVlt6UTPKxPCi1SB,216921
1059,0.61,0.85,-5.12,0.0344,0.408,0.000871,0.187,0.895,102.617,7tlRIkYOBsmcVAjGGzgHTD,173053
1060,0.84,0.571,-10.172,0.111,0.529,0.891,0.0929,0.879,108.998,11hyEN2UbJtuf5YWImQ10x,174240
1061,0.829,0.541,-8.869,0.047,0.603,4.91e-05,0.0919,0.962,92.224,1tNOmdlQQZb57iZFR9j3lh,261347
1062,0.748,0.836,-4.846,0.0621,0.358,0.0,0.192,0.958,97.239,3hkr3YKM9OtP7zwHie0fRe,147000
1063,0.917,0.639,-5.256,0.0611,0.152,0.000553,0.229,0.971,103.833,2BmjylyGSXhimpUFyC9D09,167613
1064,0.598,0.764,-4.74,0.104,0.762,0.0,0.0777,0.951,102.123,3CqOJmoJMP2O28iFJ23J1O,177191
1065,0.763,0.422,-11.517,0.334,0.502,0.00877,0.172,0.941,168.61,75JTYhOdYVP8DWW4ZJEyar,172594
1066,0.901,0.776,-5.719,0.0567,0.597,2.2e-05,0.12,0.979,118.825,4UwWFcsXovr84Ky3GKxQH6,153759
1067,0.662,0.59,-7.928,0.0908,0.76,0.00437,0.0639,0.973,202.028,74mc8t4W9ZXWfLJGrqXVNR,242400
1068,0.715,0.609,-8.018,0.0419,0.299,0.000301,0.0726,0.97,96.416,0MSHmgly4Mf69Gr8XOgRJm,168544
1069,0.559,0.718,-6.9,0.0401,0.392,2.82e-05,0.232,0.971,88.496,5B1KO74MzI8fdNgCUU21yW,162547
1070,0.584,0.378,-14.305,0.382,0.561,0.0158,0.147,0.899,203.013,43Hq1yKYskziBWYLjls4eb,185027
1071,0.673,0.443,-12.828,0.0451,0.544,2.78e-05,0.247,0.941,149.771,34ZZQkS4iIseKUW8UG3jor,187773
1072,0.768,0.575,-12.8,0.087,0.0958,0.0,0.211,0.914,96.79,0pjXBnxlZahInIY2HG6qjE,191227
1073,0.812,0.521,-13.043,0.0487,0.901,0.000123,0.277,0.962,118.692,1AkR3qwkxCK9sZEd8zvIMv,153339
1074,0.668,0.797,-5.171,0.0439,0.226,1.2e-06,0.31,0.964,188.466,4KV2vAxW6qGstwh6M4mBld,233640
1075,0.738,0.607,-6.275,0.0348,0.37,0.000148,0.0647,0.965,138.606,728PKZhCQKJZHnx6Qrcemx,189280
1076,0.683,0.752,-4.888,0.0379,0.151,0.706,0.268,0.853,95.207,3Utxcmq9bzoLGKwWB1I4OG,165096
1077,0.566,0.68,-4.168,0.0339,0.817,0.0,0.0477,0.987,103.712,1rRjE7INc9X3hkmxafbE4K,158537
1078,0.691,0.376,-17.602,0.134,0.722,0.0,0.0994,0.969,117.539,0j6PkTxrRbuQfWvFNSflkw,196240
1079,0.465,0.61,-9.317,0.0806,0.747,0.0,0.0816,0.86,203.615,7iJbQ23SDE7qP7faXkJgxi,257507
1080,0.717,0.723,-7.648,0.0339,0.0655,0.392,0.128,0.899,111.586,3LM5e9FaGXGcZ6lH0xpVtF,169707
1081,0.735,0.794,-7.249,0.0387,0.158,0.0125,0.326,0.918,119.933,49Es10LfY1GL6sCw2BrMah,256920
1082,0.681,0.722,-3.665,0.072,0.33,1.27e-06,0.323,0.948,102.768,4uF9aiYf0SuNDDrSof3qlR,197960
1083,0.794,0.474,-10.706,0.0499,0.213,0.00813,0.078,0.964,103.089,5cYgZjEjKlXsTdWf6zeVgi,144867
1084,0.688,0.626,-11.441,0.0589,0.234,0.0285,0.162,0.964,111.555,06yd1s8ILcRx8UMICe0SZJ,176093
1085,0.783,0.653,-6.696,0.0327,0.269,1.7e-05,0.143,0.694,134.816,1Bqia6QuxwT4kJvdhT33NX,151240
1086,0.565,0.638,-6.509,0.0391,0.391,8.7e-06,0.183,0.973,177.947,2xkEglqxdb3hDYjnbHJTF6,164521
1087,0.517,0.525,-8.256,0.0387,0.196,0.000113,0.0579,0.906,197.696,4auUs3AMmkvxEp8gjOSvJP,185748
1088,0.721,0.259,-17.533,0.162,0.878,4.59e-06,0.106,0.81,142.317,4HrYLK5BGZzF8veUqWyBi2,188760
1089,0.616,0.409,-12.319,0.0453,0.26,0.766,0.0727,0.944,118.372,1nDBzpJKQfQ1XjkfNyDTna,181800
1090,0.789,0.483,-3.242,0.0429,0.736,0.0,0.0805,0.961,132.282,197fLMFodf2U1exKRurzy8,234815
1091,0.805,0.757,-7.46,0.0355,0.279,0.000839,0.101,0.973,102.14,2q9udNV9NK0BL3q9p6TLxf,271031
1092,0.869,0.541,-5.726,0.0842,0.605,0.0,0.0539,0.961,134.363,1aWlzqhPWYcmMK5H9lgpP6,238893
1093,0.727,0.627,-9.024,0.0566,0.146,0.000633,0.358,0.857,96.684,2tcv4KCa1jPl0DuOm5pkJv,176509
1094,0.674,0.572,-7.212,0.0355,0.218,0.0,0.19,0.976,147.033,7o2YP2J1ygAv9ebgCPjxhs,218920
1095,0.772,0.668,-6.578,0.126,0.101,3.77e-06,0.0419,0.966,107.68,2YxhcZiuXRez8WXjV9bd17,234613
1096,0.726,0.589,-5.898,0.0334,0.235,0.0,0.361,0.895,104.614,1iD7PGq7tgAg2SBPDj1E53,154506
1097,0.599,0.545,-8.675,0.0695,0.72,0.000183,0.0807,0.966,182.884,2PhDSnvzHU4NKuKTtUD6Ea,175647
1098,0.722,0.522,-5.714,0.0433,0.589,0.0414,0.0962,0.899,96.48,2MazrWNhGfpvWnFcgGTyQZ,182715
1099,0.723,0.777,-9.568,0.0365,0.405,0.0,0.143,0.937,98.355,3b00GdGTbH8YE1PR0AhpCT,152160
1100,0.767,0.82,-4.12,0.04,0.201,0.0,0.0741,0.963,119.799,1LkDyC3wiHt5fk4u7Kuru3,165620
1101,0.787,0.849,-7.556,0.0453,0.283,0.00381,0.0745,0.974,113.763,3PxEzDstsoGbGx4sNXwjRR,267624
1102,0.67,0.436,-10.78,0.0606,0.385,3.92e-05,0.109,0.969,128.89,54LW9lepyi9kqyQTaaNLwi,184273
1103,0.856,0.635,-7.164,0.0382,0.382,1.97e-05,0.057,0.977,105.077,039dD7MnNvz5aUXVild7HY,161760
1104,0.896,0.606,-8.649,0.0603,0.0296,0.0,0.0862,0.949,95.059,5UcFBZjRxPH4fQbRrkGwjT,240039
1105,0.713,0.605,-7.583,0.0397,0.17,0.0,0.0284,0.951,97.781,4JX9XATVIwDWLVFDaFK4Lt,169738
1106,0.6,0.534,-9.639,0.0571,0.749,0.0,0.23,0.972,158.384,5cNCj7aVKzMFiVQ85fZ7NR,255893
1107,0.807,0.621,-6.713,0.0396,0.524,2.27e-05,0.0316,0.969,97.397,1eHkliPfukN5s6VDfUy4ES,220187
1108,0.73,0.604,-8.324,0.199,0.302,0.0,0.0945,0.979,118.362,4di7raNhAUqo4GKJVLbNBw,209067
1109,0.72,0.541,-5.381,0.0462,0.511,1.94e-06,0.121,0.935,111.65,4HJNFAFdc0EevU8zTh6sK9,178147
1110,0.554,0.333,-12.2,0.0519,0.724,0.0351,0.174,0.894,178.134,5JOVkdwEpEgDSD14Sijza0,156800
1111,0.831,0.794,-4.956,0.188,0.286,4.07e-05,0.0263,0.964,80.411,37FzTSAVKoKqFa5Suklb39,175990
1112,0.86,0.648,-12.314,0.048,0.172,0.215,0.0888,0.846,115.892,5jr886Foyigc6j1qtJtvsX,227333
1113,0.747,0.537,-8.2,0.0423,0.583,2.04e-05,0.217,0.869,103.9,5t1feZXRvi9xSFNEEMuboe,183229
1114,0.716,0.653,-9.189,0.0426,0.321,0.0,0.0693,0.965,136.197,61a5MAdagO1CSixNnr0TY8,140667
1115,0.623,0.505,-9.589,0.0336,0.441,0.0,0.126,0.925,141.811,4eMjJ98X5b5bu4wzdW4U6l,200667
1116,0.79,0.68,-6.71,0.0581,0.0185,0.00989,0.155,0.966,118.198,1cHHZ1RCrNbtHlptCCfVJK,224052
1117,0.486,0.722,-5.495,0.061,0.241,0.0,0.242,0.961,203.81,0Abwuo1EacEyqbh1G2av9s,167000
1118,0.658,0.73,-5.227,0.0822,0.258,8.12e-05,0.25,0.967,201.146,0ssqgnophRd5RwaOVyEC3l,206387
1119,0.815,0.482,-6.731,0.0875,0.73,0.000711,0.106,0.681,81.235,4iQRpxM3KidQJB5WIMuZyh,176747
1120,0.794,0.569,-7.854,0.0396,0.618,0.0311,0.0646,0.964,134.323,0iYUChSCKX2ZBJJDHGOUPw,205893
1121,0.756,0.38,-13.305,0.0604,0.774,0.0816,0.111,0.97,86.699,3Z6uoWXPhOK7rPTWVpMRKz,164333
1122,0.547,0.737,-7.125,0.0995,0.341,0.00287,0.0784,0.94,203.772,3ti0XBQOyhgSRI4Ulqj5As,212293
1123,0.781,0.541,-6.292,0.0392,0.196,0.000353,0.0906,0.832,133.792,6YKKSegyatUenOnrb7yIPG,226987
1124,0.707,0.544,-8.357,0.0531,0.503,1.31e-06,0.0893,0.962,97.86,20BWoeskjO1hOvct1Zsbvd,209293
1125,0.812,0.644,-7.026,0.0501,0.121,0.00014,0.0417,0.824,91.046,0j4yCgCJGgVZFayuTDfmO4,237587
1126,0.715,0.839,-2.7,0.0469,0.342,0.0,0.104,0.9,107.068,2ldG5rONyzUeVGIjzqbHOI,204604
1127,0.663,0.676,-7.545,0.0386,0.519,0.000161,0.0898,0.527,91.162,1zGrKEYNND198RgqpyZqvv,301853
1128,0.797,0.513,-9.182,0.104,0.593,0.0,0.101,0.978,175.657,0gGXW7vhc3s5izEm3BkIW8,182600
1129,0.718,0.585,-9.657,0.09,0.319,0.389,0.0573,0.934,126.97,2OUGuYW8LNptYitTotYy4d,170427
1130,0.816,0.499,-6.336,0.0429,0.314,0.000505,0.0725,0.837,127.068,1cNgSsgvptQf5jZ9O012el,168453
1131,0.729,0.392,-9.076,0.0748,0.609,0.0761,0.222,0.927,132.834,6Ni5cSEp0cNutVN0w2578Y,157827
1132,0.696,0.814,-8.749,0.0427,0.205,1.81e-05,0.0757,0.968,100.086,1cMqeDFxoS32WAGNtfg9di,179427
1133,0.629,0.495,-9.018,0.0555,0.343,0.0,0.0856,0.963,178.61,4J9rPbFgjPVgtarnfIULsq,190147
1134,0.738,0.446,-7.488,0.227,0.0303,1.74e-05,0.122,0.881,88.997,1QSQIuY38Q0Hf7XpTv90ml,172000
1135,0.622,0.78,-4.687,0.038,0.159,0.00431,0.134,0.818,106.16,1Fp4njyRHJYyMTKP899c0q,294000
1136,0.889,0.865,-6.556,0.045,0.272,0.00765,0.0514,0.976,123.977,2Xn5o0MhShu0lOiWuw4Khr,262014
1137,0.825,0.505,-7.003,0.0409,0.0511,0.000108,0.123,0.952,129.026,2vyiAiog5grnWpiHXfrX5n,261000
1138,0.648,0.748,-7.49,0.0635,0.747,0.00138,0.261,0.95,109.384,2kIawdmEzVhR9F0Z8EsOns,306760
1139,0.69,0.592,-8.553,0.0677,0.535,0.0,0.107,0.875,100.483,1FXxdXAVuwjulR7j3tAXom,196120
1140,0.604,0.58,-6.339,0.0462,0.484,0.0,0.0336,0.931,116.323,46BmjGBfpsL1D3LU32Rqyb,200782
1141,0.778,0.323,-14.906,0.246,0.281,5.48e-06,0.0656,0.906,88.852,4RQ0j2QKEe5gjrFsKriIF5,227733
1142,0.682,0.687,-6.542,0.102,0.528,0.0523,0.0597,0.963,198.548,4WcIMGfpt1xpkB7gSXcDzh,198440
1143,0.738,0.631,-7.358,0.0349,0.515,0.0,0.337,0.963,107.303,6InAsgddPjAcuF7mSHDT8K,268107
1144,0.748,0.68,-5.851,0.0534,0.754,0.000864,0.128,0.93,93.702,54Mmo8YOqrr6A53QVO14il,286694
1145,0.734,0.725,-8.207,0.036,0.178,0.00053,0.203,0.786,119.956,6l0xwRuI7LrQ7xfBx4YLwi,248480
1146,0.705,0.549,-8.299,0.117,0.774,0.0,0.138,0.773,95.395,3DwedX467tabb9zUzdqfcq,158973
1147,0.682,0.857,-4.022,0.0374,0.482,2.2e-05,0.0933,0.973,97.879,45bojMVaTZdWdl1ZnVqPGA,203240
1148,0.698,0.505,-8.687,0.0683,0.194,0.0,0.243,0.964,79.042,2jx6FXq6ADY6XmkUQqf1W3,316160
1149,0.767,0.72,-7.379,0.0629,0.281,0.0,0.13,0.926,106.893,1MzASo1pHFtU1tNp7RQNaP,262653
1150,0.823,0.641,-6.734,0.0432,0.22,0.00145,0.223,0.968,128.39,7bTUM9kuEn9WiA7tTGQmQD,158998
1151,0.802,0.932,-6.461,0.0289,0.16,6.69e-05,0.208,0.932,125.954,0weoBV2J1VVaNrjD8h4bLx,196040
1152,0.702,0.574,-10.408,0.0579,0.0362,0.00254,0.124,0.93,122.179,3JgqWRxoH1UdjIzTAlSU1q,364617
1153,0.816,0.673,-5.011,0.204,0.602,0.000695,0.0457,0.932,96.883,0F5nrRCz0Fzabqd6Xzss4h,189666
1154,0.805,0.627,-6.66,0.0585,0.145,4.81e-06,0.0579,0.962,92.842,45KBeESt2cjJEysygY26DC,195448
1155,0.634,0.779,-5.909,0.0478,0.44,0.0,0.05,0.854,179.963,17Sfr3T1chYPGcmM4VlhCh,325642
1156,0.811,0.708,-8.601,0.0414,0.364,0.505,0.0935,0.919,123.926,3IIcfSqWExqdjypo8HlMq8,243840
1157,0.622,0.598,-8.964,0.0675,0.0252,0.00014,0.249,0.921,114.9,3rXBLs6owmrVApnuA4eWdK,304120
1158,0.705,0.441,-11.704,0.0982,0.635,6.05e-06,0.137,0.891,107.106,6T6InJ44cIVPkJVAMLwe80,174293
1159,0.845,0.78,-5.705,0.0318,0.185,0.0,0.218,0.969,107.493,0WUxYnOB05jZfQxQx9wbAW,101995
